%time,field.header.seq,field.header.stamp,field.header.frame_id,field.Latitude,field.Longitude,field.Altitude,field.UTM_Easting,field.UTM_Northing,field.Zone,field.Letter
1698280505681491528,206,1698280505680273771,GPS1_Frame,42.26613666666667,-71.02036833333334,20.6,333373.561849223,4681302.083580258,19,T
1698280506681808053,207,1698280506680079936,GPS1_Frame,42.266070000000006,-71.02030333333333,20.8,333378.74719572684,4681294.55367152,19,T
1698280507681594942,208,1698280507679744720,GPS1_Frame,42.26600333333334,-71.02024,21.2,333383.7950924437,4681287.027028239,19,T
1698280508681442125,209,1698280508680013895,GPS1_Frame,42.26593833333333,-71.02017333333333,21.6,333389.1223138273,4681279.678934586,19,T
1698280509681262465,210,1698280509679558515,GPS1_Frame,42.26587333333334,-71.02010666666666,21.9,333394.4495467188,4681272.330845371,19,T
1698280510681143127,211,1698280510679376125,GPS1_Frame,42.26580833333334,-71.02004000000001,22.3,333399.7767911119,4681264.982760594,19,T
1698280511681390912,212,1698280511679199695,GPS1_Frame,42.26574333333333,-71.019975,22.8,333404.96658514405,4681257.637941054,19,T
1698280512681467132,213,1698280512679661750,GPS1_Frame,42.26568333333333,-71.01991333333334,23.3,333409.89463621227,4681250.854850679,19,T
1698280513681152793,214,1698280513679537773,GPS1_Frame,42.26562833333334,-71.01985666666666,23.8,333414.4234801652,4681244.636749457,19,T
1698280514681194469,215,1698280514679555177,GPS1_Frame,42.265573333333336,-71.0198,24.3,333418.9523323926,4681238.4186514355,19,T
1698280515681345375,216,1698280515679453611,GPS1_Frame,42.26552166666667,-71.019745,24.7,333423.3525096673,4681232.573952734,19,T
1698280516680533735,217,1698280516678523540,GPS1_Frame,42.26547666666667,-71.019705,24.8,333426.53309020936,4681227.498871553,19,T
1698280517680224735,218,1698280517678616285,GPS1_Frame,42.265440000000005,-71.01969000000001,25.0,333427.6736845344,4681223.398035932,19,T
1698280518681229913,219,1698280518679609775,GPS1_Frame,42.26541,-71.01970166666666,25.2,333426.6324364734,4681220.089637258,19,T
1698280519679053589,220,1698280519676725387,GPS1_Frame,42.26538166666666,-71.01973666666666,25.5,333423.6710998396,4681217.011952066,19,T
1698280520680747721,221,1698280520678831577,GPS1_Frame,42.265350000000005,-71.01979,25.7,333419.18889144494,4681213.599997701,19,T
1698280521684018829,222,1698280521682067632,GPS1_Frame,42.26531166666667,-71.01985333333333,26.1,333413.86434277083,4681209.467338287,19,T
1698280522682412674,223,1698280522680269718,GPS1_Frame,42.26526833333334,-71.01992166666668,26.6,333408.11422934016,4681204.7892613625,19,T
1698280523680582683,224,1698280523678933620,GPS1_Frame,42.26522166666667,-71.01999500000001,26.6,333401.9429390861,4681199.750835754,19,T
1698280524684354791,225,1698280524682089805,GPS1_Frame,42.26517166666666,-71.020065,26.9,333396.0377857365,4681194.335757793,19,T
1698280525682177526,226,1698280525680316209,GPS1_Frame,42.265119999999996,-71.020135,27.3,333390.12823297037,4681188.7356167445,19,T
1698280526680709259,227,1698280526678874969,GPS1_Frame,42.26506833333333,-71.02020999999999,27.7,333383.8062808498,4681183.145263953,19,T
1698280527681344671,228,1698280527679633617,GPS1_Frame,42.265013333333336,-71.02028833333334,27.4,333377.2006103982,4681177.191303535,19,T
1698280528679338931,229,1698280528677252292,GPS1_Frame,42.26495666666666,-71.02037,27.3,333370.315610782,4681171.058804081,19,T
1698280529679329874,230,1698280529677074432,GPS1_Frame,42.264894999999996,-71.020455,27.2,333363.14249862067,4681164.377630722,19,T
1698280530680073047,231,1698280530678669929,GPS1_Frame,42.26482833333333,-71.02054166666667,26.9,333355.81873535604,4681157.144522572,19,T
1698280531679230800,232,1698280531677882432,GPS1_Frame,42.26475833333334,-71.02063333333334,26.8,333348.0737822924,4681149.5510715945,19,T
1698280532680786907,233,1698280532679447412,GPS1_Frame,42.26468499999999,-71.02072833333334,26.6,333340.045101071,4681141.594017108,19,T
1698280533680987948,234,1698280533679280757,GPS1_Frame,42.26460999999999,-71.020825,26.4,333331.87454571284,4681133.455165704,19,T
1698280534680739325,235,1698280534678947687,GPS1_Frame,42.264534999999995,-71.02092333333333,26.1,333323.566507163,4681125.31958568,19,T
1698280535678267474,236,1698280535676351070,GPS1_Frame,42.26446166666666,-71.02102166666667,25.5,333315.2628418545,4681117.369082852,19,T
1698280536683104012,237,1698280536680563449,GPS1_Frame,42.264388333333336,-71.02111666666666,25.1,333307.23408760637,4681109.412064129,19,T
1698280537681251139,238,1698280537679553985,GPS1_Frame,42.264315,-71.02121166666667,24.8,333299.20531540026,4681101.455054156,19,T
1698280538680821183,239,1698280538679241180,GPS1_Frame,42.26424166666667,-71.02130833333334,24.5,333291.03906009183,4681093.501315867,19,T
1698280539680620372,240,1698280539678702116,GPS1_Frame,42.264165000000006,-71.02140333333334,23.9,333283.0014656973,4681085.1741879,19,T
1698280540680770449,241,1698280540678981304,GPS1_Frame,42.26409,-71.0215,23.3,333274.830780323,4681077.035399751,19,T
1698280541679974402,242,1698280541678323030,GPS1_Frame,42.26401333333333,-71.02159833333333,22.7,333266.51821715,4681068.714816245,19,T
1698280542681006083,243,1698280542679229259,GPS1_Frame,42.26393500000001,-71.02169666666667,22.1,333258.20124087227,4681060.209174298,19,T
1698280543680492728,244,1698280543678980112,GPS1_Frame,42.26385666666667,-71.02179666666666,22.2,333249.7467787628,4681051.706805446,19,T
1698280544681226784,245,1698280544679282665,GPS1_Frame,42.26377666666667,-71.02189666666666,21.8,333241.28790236777,4681043.019378477,19,T
1698280545681450343,246,1698280545679749727,GPS1_Frame,42.26369666666666,-71.02199666666667,21.1,333232.8290053671,4681034.331961202,19,T
1698280546681366360,247,1698280546679734230,GPS1_Frame,42.263616666666664,-71.02209833333333,20.6,333224.23262124613,4681025.647817836,19,T
1698280547681479942,248,1698280547679398059,GPS1_Frame,42.263535000000005,-71.02219833333334,20.2,333215.7692881265,4681016.775352306,19,T
1698280548681475804,249,1698280548679668903,GPS1_Frame,42.26345500000001,-71.02229833333334,19.9,333207.3103289253,4681008.087964289,19,T
1698280549680337903,250,1698280549678451538,GPS1_Frame,42.263378333333335,-71.02239833333333,19.9,333198.8601394313,4680999.770721589,19,T
1698280550680080744,251,1698280550678467750,GPS1_Frame,42.26330166666666,-71.02249333333333,19.8,333190.8223317842,4680991.443694042,19,T
1698280551680888489,252,1698280551679229736,GPS1_Frame,42.263225,-71.02258833333333,19.4,333182.78450538265,4680983.116675247,19,T
1698280552681666736,253,1698280552679899454,GPS1_Frame,42.263149999999996,-71.02268166666666,19.2,333174.8885235159,4680974.971467868,19,T
1698280553681674275,254,1698280553679684400,GPS1_Frame,42.26307666666666,-71.022775,18.9,333166.9969195711,4680967.011336741,19,T
1698280554682708490,255,1698280554680288791,GPS1_Frame,42.26300833333333,-71.02286833333332,19.0,333159.11848643306,4680959.606417476,19,T
1698280555681344631,256,1698280555679739713,GPS1_Frame,42.26294166666666,-71.02296500000001,19.0,333150.9694972051,4680952.393105654,19,T
1698280556681199083,257,1698280556679357767,GPS1_Frame,42.26287833333334,-71.02306166666668,19.1,333142.82928444934,4680945.549938492,19,T
1698280557681237560,258,1698280557679336547,GPS1_Frame,42.26281833333334,-71.02315833333334,19.2,333134.6978493972,4680939.0769159775,19,T
1698280558680823765,259,1698280558679377317,GPS1_Frame,42.26275666666667,-71.023255,19.4,333126.56200237566,4680932.418834706,19,T
1698280559682303681,260,1698280559680290222,GPS1_Frame,42.26269666666667,-71.02335,19.5,333118.56800564,4680925.942564058,19,T
1698280560682940194,261,1698280560681141614,GPS1_Frame,42.26263833333334,-71.02344666666666,19.8,333110.44092287926,4680919.6546363225,19,T
1698280561680947033,262,1698280561679486751,GPS1_Frame,42.26257999999999,-71.02354333333332,20.0,333102.31382552674,4680913.366717628,19,T
1698280562681434657,263,1698280562679985523,GPS1_Frame,42.262521666666665,-71.02364333333334,19.9,333093.91177576454,4680907.085341359,19,T
1698280563680123104,264,1698280563678523540,GPS1_Frame,42.26246,-71.02374166666667,20.0,333085.63838393317,4680900.430572313,19,T
1698280564680252975,265,1698280564678706645,GPS1_Frame,42.26239666666667,-71.02384333333333,19.6,333077.0856398473,4680893.59727885,19,T
1698280565683460537,266,1698280565681256771,GPS1_Frame,42.26233333333333,-71.023945,19.6,333068.53287910577,4680886.76399539,19,T
1698280566682961928,267,1698280566680713176,GPS1_Frame,42.26226833333333,-71.02404666666666,19.7,333059.9757030628,4680879.745654138,19,T
1698280567680751873,268,1698280567679238796,GPS1_Frame,42.262204999999994,-71.02414999999999,19.8,333051.28543919604,4680872.915658193,19,T
1698280568681282848,269,1698280568679240226,GPS1_Frame,42.26214166666667,-71.024255,19.8,333042.4576886557,4680866.088940259,19,T
1698280569681677326,270,1698280569680066108,GPS1_Frame,42.26208166666667,-71.02436166666666,19.9,333033.50124966155,4680859.635636429,19,T
1698280570680310996,271,1698280570678315401,GPS1_Frame,42.262026666666664,-71.02446833333333,19.7,333024.55799272144,4680853.737546993,19,T
1698280571681099118,272,1698280571679476022,GPS1_Frame,42.26197833333334,-71.024575,19.3,333015.6323196539,4680848.579739741,19,T
1698280572682604662,273,1698280572681266784,GPS1_Frame,42.26193333333334,-71.02468,19.3,333006.85290338995,4680843.788810716,19,T
1698280573679954944,274,1698280573678046464,GPS1_Frame,42.26188833333334,-71.02478666666666,19.3,332997.93600454525,4680839.001160885,19,T
1698280574681214349,275,1698280574679197072,GPS1_Frame,42.261844999999994,-71.024895,18.9,332988.88602327823,4680834.401858555,19,T
1698280575680206249,276,1698280575678129673,GPS1_Frame,42.26180166666666,-71.025005,18.7,332979.69855931104,4680829.805836457,19,T
1698280576680463938,277,1698280576678644657,GPS1_Frame,42.26176,-71.025115,18.4,332970.5154838617,4680825.394893854,19,T
1698280577683535018,278,1698280577681718826,GPS1_Frame,42.26171666666667,-71.02522833333335,18.3,332961.05305396713,4680820.805433639,19,T
1698280578682325291,279,1698280578680710077,GPS1_Frame,42.261678333333336,-71.02534,18.1,332951.74128628784,4680816.767919802,19,T
1698280579681146550,280,1698280579679997444,GPS1_Frame,42.26163666666666,-71.02545333333335,18.1,332942.28323329694,4680812.363552038,19,T
1698280580680987812,281,1698280580679429054,GPS1_Frame,42.26159666666668,-71.02556833333333,18.1,332932.6920989669,4680808.147534281,19,T
1698280581682689801,282,1698280581680954217,GPS1_Frame,42.26155333333333,-71.02568500000001,18.2,332922.95467731537,4680803.5646637,19,T
1698280582681326690,283,1698280582679439067,GPS1_Frame,42.26150833333333,-71.02580333333334,18.2,332913.0753689646,4680798.8000086555,19,T
1698280583680646880,284,1698280583678789854,GPS1_Frame,42.261461666666676,-71.02592333333334,18.4,332903.0541728572,4680793.853569718,19,T
1698280584680635053,285,1698280584678662538,GPS1_Frame,42.26141333333333,-71.02604500000001,18.8,332892.8910879124,4680788.725347468,19,T
1698280585682501207,286,1698280585680371761,GPS1_Frame,42.26136499999999,-71.02617166666667,19.1,332882.31557332416,4680783.606951814,19,T
1698280586681094396,287,1698280586679374217,GPS1_Frame,42.26131166666667,-71.0263,19.8,332871.5893608395,4680777.936639263,19,T
1698280587683158744,288,1698280587680952787,GPS1_Frame,42.26125999999999,-71.02642833333333,20.3,332860.86753429554,4680772.451410427,19,T
1698280588681123313,289,1698280588679632663,GPS1_Frame,42.26120833333333,-71.02655333333334,20.6,332850.420634079,4680766.959654751,19,T
1698280589681694312,290,1698280589679639816,GPS1_Frame,42.261156666666665,-71.02667833333334,21.1,332839.9737170638,4680761.467914184,19,T
1698280590681044631,291,1698280590679630756,GPS1_Frame,42.26110666666667,-71.02680333333333,21.6,332829.531187795,4680756.161256518,19,T
1698280591681414331,292,1698280591679534912,GPS1_Frame,42.26105833333333,-71.02692833333334,22.0,332819.0930470756,4680751.039681754,19,T
1698280592682345799,293,1698280592680172204,GPS1_Frame,42.26100833333333,-71.02705333333333,22.2,332808.6504855517,4680745.733054303,19,T
1698280593681271449,294,1698280593679911851,GPS1_Frame,42.26095999999999,-71.02718,22.5,332798.07484077115,4680740.614782143,19,T
1698280594681312222,295,1698280594679645776,GPS1_Frame,42.260909999999996,-71.02731166666668,22.9,332787.08235709183,4680735.321275498,19,T
1698280595682370754,296,1698280595680550336,GPS1_Frame,42.26086,-71.027445,23.4,332775.95238371566,4680730.031058432,19,T
1698280596682639982,297,1698280596680628776,GPS1_Frame,42.260810000000006,-71.02757833333334,23.8,332764.8223929757,4680724.740858553,19,T
1698280597681725262,298,1698280597680113077,GPS1_Frame,42.26076166666667,-71.027715,24.1,332753.42184582143,4680719.642290157,19,T
1698280598681573038,299,1698280598679540634,GPS1_Frame,42.26071666666667,-71.02785166666666,24.4,332742.0300950407,4680714.913875413,19,T
1698280599681780098,300,1698280599680100202,GPS1_Frame,42.26067166666667,-71.02798833333333,24.7,332730.63832821394,4680710.185478727,19,T
1698280600683675511,301,1698280600681840419,GPS1_Frame,42.260630000000006,-71.028125,25.0,332719.255360104,4680705.827235698,19,T
1698280601681294503,302,1698280601679873228,GPS1_Frame,42.26058833333333,-71.02826166666667,25.4,332707.8723771288,4680701.4690107275,19,T
1698280602681209028,303,1698280602679550886,GPS1_Frame,42.26054666666667,-71.028395,25.7,332696.764325775,4680697.104255116,19,T
1698280603681650367,304,1698280603679530858,GPS1_Frame,42.260506666666664,-71.028525,26.2,332685.9356148337,4680692.918035369,19,T
1698280604680959986,305,1698280604678842067,GPS1_Frame,42.26046666666666,-71.02865,26.8,332675.5193105831,4680688.722007675,19,T
1698280605679437180,306,1698280605677681684,GPS1_Frame,42.260426666666675,-71.02876833333333,27.3,332665.6528873219,4680684.5128952665,19,T
1698280606679870197,307,1698280606678046941,GPS1_Frame,42.26039166666666,-71.02887333333334,27.8,332656.899467455,4680680.832798743,19,T
1698280607682605374,308,1698280607680476427,GPS1_Frame,42.260365,-71.02896000000001,28.2,332649.68029416143,4680678.04202385,19,T
1698280608681758572,309,1698280608680223226,GPS1_Frame,42.26034500000001,-71.02903500000001,28.6,332643.4410681017,4680675.968599683,19,T
1698280609681504156,310,1698280609680164098,GPS1_Frame,42.260335000000005,-71.0291,28.9,332638.05313736305,4680674.985934785,19,T
1698280610681840296,311,1698280610680016040,GPS1_Frame,42.26034166666667,-71.029155,28.9,332633.5341432583,4680675.834298471,19,T
1698280611683278960,312,1698280611680590867,GPS1_Frame,42.260365,-71.029205,29.1,332629.47166820243,4680678.5235161185,19,T
1698280612681544565,313,1698280612680000782,GPS1_Frame,42.2604,-71.02925166666667,29.5,332625.7150120712,4680682.501659361,19,T
1698280613682079648,314,1698280613680079936,GPS1_Frame,42.26044,-71.02930333333333,29.8,332621.5591695475,4680687.044835601,19,T
1698280614683061518,315,1698280614681169509,GPS1_Frame,42.26049,-71.02935666666667,29.9,332617.2923193627,4680692.701697218,19,T
1698280615682169553,316,1698280615680366754,GPS1_Frame,42.260548333333325,-71.029415,29.7,332612.6351073416,4680699.293728689,19,T
1698280616681944868,317,1698280616679620504,GPS1_Frame,42.26061166666667,-71.02947833333333,29.4,332607.5787159541,4680706.450795281,19,T
1698280617679704731,318,1698280617678129673,GPS1_Frame,42.26067833333333,-71.02954333333334,29.1,332602.3936831808,4680713.981277714,19,T
1698280618683213805,319,1698280618681352853,GPS1_Frame,42.260745,-71.02960833333333,28.9,332597.2086619296,4680721.511764375,19,T
1698280619681452292,320,1698280619679666280,GPS1_Frame,42.260815,-71.02967666666667,28.6,332591.757528376,4680729.418943741,19,T
1698280620683236830,321,1698280620681074142,GPS1_Frame,42.260886666666664,-71.02974833333333,28.5,332586.0358734296,4680737.517748677,19,T
1698280621681025678,322,1698280621679015398,GPS1_Frame,42.260958333333335,-71.02982166666668,28.4,332580.1767597629,4680745.619835406,19,T
1698280622682768733,323,1698280622680758953,GPS1_Frame,42.26103166666667,-71.02989666666667,28.3,332574.1845991156,4680753.910272111,19,T
1698280623681160726,324,1698280623679345369,GPS1_Frame,42.26110666666667,-71.02997833333333,27.6,332567.6469763485,4680762.398889896,19,T
1698280624680443717,325,1698280624678683996,GPS1_Frame,42.261183333333335,-71.03005833333333,26.7,332561.2512533356,4680771.069305111,19,T
1698280625682266427,326,1698280625680223226,GPS1_Frame,42.26125833333334,-71.030135,26.2,332555.1260782088,4680779.548104537,19,T
1698280626681209629,327,1698280626679235219,GPS1_Frame,42.261334999999995,-71.03021,25.5,332549.1428018797,4680788.208700378,19,T
1698280627678365877,328,1698280627677011251,GPS1_Frame,42.26140999999999,-71.03028166666667,24.8,332543.4300714504,4680796.6776791895,19,T
1698280628678672498,329,1698280628677612066,GPS1_Frame,42.26148666666666,-71.03035666666666,23.6,332537.44682518265,4680805.338286046,19,T
1698280629681796927,330,1698280629679917097,GPS1_Frame,42.261563333333335,-71.030435,22.2,332531.1886520963,4680814.005453837,19,T
1698280630681765914,331,1698280630679827690,GPS1_Frame,42.26164166666668,-71.03051666666667,20.8,332524.6599658544,4680822.864251183,19,T
1698280631681051899,332,1698280631679643154,GPS1_Frame,42.26171833333333,-71.03059833333333,19.6,332518.12688374444,4680831.537987329,19,T
1698280632682206794,333,1698280632680346012,GPS1_Frame,42.261791666666674,-71.030675,18.8,332511.9974038361,4680839.831760258,19,T
1698280633681879093,334,1698280633679871797,GPS1_Frame,42.261858333333336,-71.03074833333334,18.2,332506.12522688264,4680847.378711275,19,T
1698280634680417244,335,1698280634679261684,GPS1_Frame,42.261921666666666,-71.030815,17.8,332500.79411727795,4680854.542418799,19,T
1698280635683142213,336,1698280635681120395,GPS1_Frame,42.26198333333333,-71.03088,17.6,332495.59607552865,4680861.5177845135,19,T
1698280636682044765,337,1698280636680315494,GPS1_Frame,42.26204500000001,-71.030945,17.7,332490.3980444124,4680868.493154443,19,T
1698280637682884717,338,1698280637680609703,GPS1_Frame,42.26210833333333,-71.03101,17.6,332485.2044377186,4680875.653596453,19,T
1698280638681720955,339,1698280638679775953,GPS1_Frame,42.26217333333334,-71.03107666666666,17.7,332479.8777861537,4680883.002389256,19,T
1698280639681488347,340,1698280639679656267,GPS1_Frame,42.262240000000006,-71.031145,17.8,332474.4180905918,4680890.539533182,19,T
1698280640680647075,341,1698280640679081201,GPS1_Frame,42.26230833333334,-71.031215,18.1,332468.8253519293,4680898.26502857,19,T
1698280641678914245,342,1698280641677046298,GPS1_Frame,42.262375000000006,-71.03128666666666,18.3,332463.090742277,4680905.808740013,19,T
1698280642682794054,343,1698280642681107997,GPS1_Frame,42.26244499999999,-71.03136166666667,18.5,332457.09003615123,4680913.72915066,19,T
1698280643680656721,344,1698280643678562402,GPS1_Frame,42.26251833333334,-71.03144,18.7,332450.82323548105,4680922.026261266,19,T
1698280644683263211,345,1698280644681265354,GPS1_Frame,42.26259333333334,-71.03152,19.0,332444.42339616176,4680930.511725296,19,T
1698280645682100187,346,1698280645680241584,GPS1_Frame,42.26266833333334,-71.03159833333333,19.3,332438.16104141704,4680938.993916156,19,T
1698280646682770144,347,1698280646680428743,GPS1_Frame,42.26274333333334,-71.03167499999999,19.3,332432.03617075953,4680947.472833465,19,T
1698280647680657129,348,1698280647678369760,GPS1_Frame,42.262813333333334,-71.03175166666666,19.4,332425.898069008,4680955.396552949,19,T
1698280648680646029,349,1698280648679158926,GPS1_Frame,42.262881666666665,-71.031825,19.2,332420.03050224687,4680963.128650548,19,T
1698280649681419135,350,1698280649679273843,GPS1_Frame,42.26294500000001,-71.03189333333333,18.8,332414.562105594,4680970.295709698,19,T
1698280650682112747,351,1698280650680076599,GPS1_Frame,42.26300166666667,-71.031955,18.6,332409.6259284464,4680976.709381343,19,T
1698280651680895665,352,1698280651679525852,GPS1_Frame,42.26305333333333,-71.03201,18.4,332405.2263836983,4680982.554732161,19,T
1698280652681677202,353,1698280652679796695,GPS1_Frame,42.26310166666667,-71.03205666666666,18.0,332401.5053527572,4680988.013548674,19,T
1698280653681602052,354,1698280653679767847,GPS1_Frame,42.26314666666667,-71.03209833333334,17.8,332398.1878981734,4680993.092390447,19,T
1698280654681355130,355,1698280654679640293,GPS1_Frame,42.263194999999996,-71.03214,17.6,332394.8792812478,4680998.541369788,19,T
1698280655679567073,356,1698280655677457571,GPS1_Frame,42.26324833333333,-71.03218,17.5,332391.7213863687,4681004.542274129,19,T
1698280656682734295,357,1698280656680746555,GPS1_Frame,42.26330666666666,-71.032225,17.3,332388.16434492485,4681011.108225539,19,T
1698280657681235595,358,1698280657679836273,GPS1_Frame,42.26337,-71.03227833333334,17.0,332383.93322470755,4681018.245786009,19,T
1698280658681289489,359,1698280658679456949,GPS1_Frame,42.263433333333325,-71.03233833333334,16.7,332379.15224550955,4681025.396472335,19,T
1698280659681604284,360,1698280659679780244,GPS1_Frame,42.26350000000001,-71.03240666666667,16.6,332373.69277598825,4681032.9337024065,19,T
1698280660680659759,361,1698280660679106235,GPS1_Frame,42.263569999999994,-71.03247666666667,16.6,332368.10468604823,4681040.844353968,19,T
1698280661682195431,362,1698280661680008172,GPS1_Frame,42.26364333333333,-71.03255,16.7,332362.2505105499,4681049.1317084795,19,T
1698280662680491025,363,1698280662678501367,GPS1_Frame,42.26371833333333,-71.03262666666666,16.8,332356.1258340057,4681057.61069874,19,T
1698280663680743988,364,1698280663678599834,GPS1_Frame,42.263793333333325,-71.03270333333333,17.0,332350.0011727332,4681066.089694869,19,T
1698280664680929264,365,1698280664679021358,GPS1_Frame,42.26387,-71.03278166666668,17.1,332343.743478457,4681074.757046282,19,T
1698280665683172649,366,1698280665681443214,GPS1_Frame,42.26394833333334,-71.03286166666666,17.3,332337.3527522127,4681083.612753369,19,T
1698280666679917892,367,1698280666678188562,GPS1_Frame,42.264028333333336,-71.03294166666666,17.5,332330.96646075574,4681092.653534793,19,T
1698280667680406228,368,1698280667678137779,GPS1_Frame,42.26410666666667,-71.033025,17.7,332324.3008368975,4681101.515818401,19,T
1698280668682024513,369,1698280668680493831,GPS1_Frame,42.26418666666667,-71.03310666666667,18.0,332317.77711424883,4681110.559894883,19,T
1698280669681917058,370,1698280669680300951,GPS1_Frame,42.264266666666664,-71.03318666666668,18.1,332311.3908741422,4681119.600695889,19,T
1698280670682453529,371,1698280670680274009,GPS1_Frame,42.264345000000006,-71.03326833333334,18.1,332304.8627671361,4681128.459717603,19,T
1698280671682083705,372,1698280671680219411,GPS1_Frame,42.264424999999996,-71.03334833333334,18.3,332298.47656102956,4681137.500531534,19,T
1698280672681399341,373,1698280672680026531,GPS1_Frame,42.26450333333334,-71.03343,18.4,332291.9484880036,4681146.35956643,19,T
1698280673681466723,374,1698280673680316925,GPS1_Frame,42.264583333333334,-71.03351166666667,18.4,332285.42485139,4681155.403675946,19,T
1698280674682958049,375,1698280674680948734,GPS1_Frame,42.26466333333333,-71.03359166666668,18.5,332279.03869646124,4681164.444509332,19,T
1698280675682844115,376,1698280675680517435,GPS1_Frame,42.264743333333335,-71.03367333333334,18.7,332272.51509437995,4681173.488632039,19,T
1698280676681961775,377,1698280676679876565,GPS1_Frame,42.26482333333333,-71.033755,18.8,332265.9915096494,4681182.532761409,19,T
1698280677682008068,378,1698280677680476903,GPS1_Frame,42.26490333333333,-71.033835,18.8,332259.60540607956,4681191.573614252,19,T
1698280678681220730,379,1698280678679717063,GPS1_Frame,42.26498166666667,-71.033915,19.0,332253.21489916753,4681200.42940551,19,T
1698280679681169166,380,1698280679679830074,GPS1_Frame,42.265058333333336,-71.03399333333333,19.1,332246.9574518491,4681209.096851729,19,T
1698280680685906887,381,1698280680683808088,GPS1_Frame,42.26513333333334,-71.03407166666666,19.3,332240.69559977954,4681217.579236086,19,T
1698280681683321496,382,1698280681680970668,GPS1_Frame,42.26520833333334,-71.03414833333333,19.4,332234.5712264563,4681226.058342868,19,T
1698280682679840122,383,1698280682678763151,GPS1_Frame,42.265283333333336,-71.03422666666667,19.5,332228.30940541474,4681234.540739343,19,T
1698280683683114067,384,1698280683681138992,GPS1_Frame,42.26535666666667,-71.03430333333334,19.5,332222.1806415712,4681242.834789993,19,T
1698280684681760967,385,1698280684679921388,GPS1_Frame,42.26543,-71.03438,19.5,332216.0518926538,4681251.128846506,19,T
1698280685681251746,386,1698280685679731130,GPS1_Frame,42.265505,-71.034455,19.5,332210.065042736,4681259.604692693,19,T
1698280686691572593,387,1698280686688856363,GPS1_Frame,42.26558,-71.03452999999999,19.5,332204.07820776565,4681268.0805445025,19,T
1698280687683772312,388,1698280687681804656,GPS1_Frame,42.26565333333333,-71.034605,19.5,332198.0869658357,4681276.371333928,19,T
1698280688677539157,389,1698280688675397157,GPS1_Frame,42.26572666666666,-71.03467833333335,19.4,332192.2332005378,4681284.658844409,19,T
1698280689680137509,390,1698280689678206443,GPS1_Frame,42.265800000000006,-71.03475166666666,19.4,332186.3794495326,4681292.946360268,19,T
1698280690679333805,391,1698280690676953792,GPS1_Frame,42.26587166666666,-71.034825,19.5,332180.5212904117,4681301.048813484,19,T
1698280691680307725,392,1698280691678196191,GPS1_Frame,42.26594166666667,-71.03489833333333,19.7,332174.6587226802,4681308.966204052,19,T
1698280692680993790,393,1698280692678682088,GPS1_Frame,42.266011666666664,-71.03497166666666,19.9,332168.79616857454,4681316.883599982,19,T
1698280693681014460,394,1698280693679010152,GPS1_Frame,42.266081666666665,-71.03504333333333,20.2,332163.0710893534,4681324.797716125,19,T
1698280694679871477,395,1698280694677915096,GPS1_Frame,42.26615166666667,-71.03511666666667,20.5,332157.20856234815,4681332.715122669,19,T
1698280695681174966,396,1698280695679159641,GPS1_Frame,42.26622166666666,-71.03518666666668,20.8,332151.6209708814,4681340.625963799,19,T
1698280696680782850,397,1698280696679029226,GPS1_Frame,42.26629166666667,-71.035255,21.0,332146.1708532373,4681348.533524331,19,T
1698280697680504988,398,1698280697678285121,GPS1_Frame,42.26636166666667,-71.03532333333332,21.3,332140.7207483112,4681356.441089537,19,T
1698280698679265286,399,1698280698677387237,GPS1_Frame,42.26643166666666,-71.03539166666665,21.6,332135.27065610106,4681364.348659416,19,T
1698280699679325230,400,1698280699677361488,GPS1_Frame,42.26650333333334,-71.03546333333334,21.8,332129.55007974885,4681372.447873682,19,T
1698280700680177485,401,1698280700678146362,GPS1_Frame,42.266576666666666,-71.03553666666667,22.1,332123.6964808668,4681380.735447082,19,T
1698280701680737185,402,1698280701678728818,GPS1_Frame,42.26665,-71.03561166666667,22.5,332117.7054362468,4681389.026311935,19,T
1698280702678445886,403,1698280702676395416,GPS1_Frame,42.26672166666667,-71.035685,23.1,332111.8474417556,4681397.128828156,19,T
1698280703680446054,404,1698280703678459644,GPS1_Frame,42.26679333333333,-71.03575666666667,24.0,332106.12692093814,4681405.2280634325,19,T
1698280704681565388,405,1698280704679720878,GPS1_Frame,42.266861666666664,-71.03582666666667,24.6,332100.5350240001,4681412.953881299,19,T
1698280705680561441,406,1698280705678911447,GPS1_Frame,42.26693,-71.03589666666667,25.2,332094.9431397611,4681420.679704061,19,T
1698280706677345544,407,1698280706675293445,GPS1_Frame,42.26699833333334,-71.035965,25.6,332089.48872749927,4681428.402245065,19,T
1698280707678269509,408,1698280707676023960,GPS1_Frame,42.26706666666667,-71.036035,25.9,332083.8968685226,4681436.128077498,19,T
1698280708680820994,409,1698280708678989887,GPS1_Frame,42.267138333333335,-71.03610666666667,26.2,332078.1764138667,4681444.227337846,19,T
1698280709681005450,410,1698280709678476572,GPS1_Frame,42.267208333333336,-71.03618166666666,26.6,332072.17662976333,4681452.148109262,19,T
1698280710679655206,411,1698280710677827835,GPS1_Frame,42.26728166666667,-71.03626,26.7,332065.91079354635,4681460.445596689,19,T
1698280711681290647,412,1698280711679363727,GPS1_Frame,42.26735833333334,-71.03634000000001,26.7,332059.51636572136,4681469.116513652,19,T
1698280712680991793,413,1698280712678704500,GPS1_Frame,42.26743499999999,-71.03641999999999,26.5,332053.12195418077,4681477.787436998,19,T
