%time,field.header.seq,field.header.stamp,field.header.frame_id,field.Latitude,field.Longitude,field.Altitude,field.UTM_Easting,field.UTM_Northing,field.Zone,field.Letter
1698708395240598119,201,1698708395239400386,GPS1_Frame,42.27446333333334,-71.02974333333333,16.4,332622.38437981356,4682245.0719575845,19,T
1698708396243821892,202,1698708396241246223,GPS1_Frame,42.27442333333333,-71.02979166666667,16.1,332618.29264095234,4682240.725345535,19,T
1698708397243191611,203,1698708397241777658,GPS1_Frame,42.274385,-71.02984166666667,16.0,332614.0678662496,4682236.567080795,19,T
1698708398274394311,204,1698708398272782087,GPS1_Frame,42.274346666666666,-71.02988833333333,15.8,332610.11797307665,4682232.402264643,19,T
1698708399243033260,205,1698708399241299629,GPS1_Frame,42.27430833333333,-71.02993333333333,15.6,332606.30551861576,4682228.234173616,19,T
1698708400242514544,206,1698708400240826368,GPS1_Frame,42.274275,-71.029975,15.3,332602.78118422837,4682224.614735055,19,T
1698708401244651350,207,1698708401243024110,GPS1_Frame,42.27424666666668,-71.03000833333334,15.1,332599.9573015034,4682221.5341172125,19,T
1698708402241858209,208,1698708402241103172,GPS1_Frame,42.274226666666664,-71.03003333333332,15.2,332597.84269738337,4682219.362455689,19,T
1698708403276017940,209,1698708403273895025,GPS1_Frame,42.274215000000005,-71.030045,15.1,332596.84970388364,4682218.089918372,19,T
1698708404273598043,210,1698708404272231817,GPS1_Frame,42.27421,-71.03005,15.2,332596.4241351326,4682217.544545275,19,T
1698708405242022000,211,1698708405240756273,GPS1_Frame,42.27421,-71.03005166666667,15.2,332596.28669159935,4682217.54782245,19,T
1698708406243235912,212,1698708406241735696,GPS1_Frame,42.27421,-71.03005166666667,15.2,332596.28669159935,4682217.54782245,19,T
1698708407241539184,213,1698708407239781141,GPS1_Frame,42.27421,-71.03005166666667,15.2,332596.28669159935,4682217.54782245,19,T
1698708408239242457,214,1698708408237135171,GPS1_Frame,42.27421,-71.03005166666667,15.2,332596.28669159935,4682217.54782245,19,T
1698708409243673412,215,1698708409243078708,GPS1_Frame,42.274203333333325,-71.03005666666667,15.2,332595.85671003483,4682216.817381185,19,T
1698708410242727885,216,1698708410241296529,GPS1_Frame,42.274185,-71.03007666666667,15.2,332594.1588468359,4682214.820957375,19,T
1698708411242023653,217,1698708411240604400,GPS1_Frame,42.274155,-71.03011166666667,15.1,332591.1931000401,4682211.558551894,19,T
1698708412243341146,218,1698708412241577625,GPS1_Frame,42.27411166666668,-71.03015666666667,15.0,332587.36738461914,4682206.835266021,19,T
1698708413243341765,219,1698708413241685152,GPS1_Frame,42.274058333333336,-71.03021333333332,14.9,332582.5530788739,4682201.024514907,19,T
1698708414242824291,220,1698708414241027355,GPS1_Frame,42.273999999999994,-71.03027833333334,14.8,332577.0383058394,4682194.674949989,19,T
1698708415242894788,221,1698708415241245031,GPS1_Frame,42.273935,-71.03035,14.6,332570.95609315485,4682187.598226987,19,T
1698708416239280513,222,1698708416237664699,GPS1_Frame,42.27386333333334,-71.030425,14.9,332564.58132589026,4682179.787791736,19,T
1698708417237941827,223,1698708417236486434,GPS1_Frame,42.27378999999999,-71.0305,15.1,332558.2021311577,4682171.792293758,19,T
1698708418238645306,224,1698708418236718654,GPS1_Frame,42.27371166666667,-71.03057666666668,15.3,332551.67223621416,4682163.244874692,19,T
1698708419242027261,225,1698708419240042686,GPS1_Frame,42.273631666666674,-71.03066,15.6,332544.5881326958,4682154.525505746,19,T
1698708420241784945,226,1698708420239697217,GPS1_Frame,42.27355333333333,-71.03074666666666,15.9,332537.23353630444,4682145.997768325,19,T
1698708421241554820,227,1698708421239541053,GPS1_Frame,42.273469999999996,-71.03083166666667,16.0,332530.00312451366,4682136.9115552,19,T
1698708422239919165,228,1698708422237814426,GPS1_Frame,42.27338666666666,-71.03091500000001,15.9,332522.910139883,4682127.82207054,19,T
1698708423240987948,229,1698708423239212512,GPS1_Frame,42.2733,-71.03099666666667,15.7,332515.9457535393,4682118.359177573,19,T
1698708424272925189,230,1698708424271641492,GPS1_Frame,42.27321,-71.03107,15.4,332509.6597479022,4682108.5097606415,19,T
1698708425271805856,231,1698708425269538164,GPS1_Frame,42.27311666666666,-71.03113499999999,15.1,332504.052125007,4682098.273818,19,T
1698708426244484202,232,1698708426242629528,GPS1_Frame,42.273018333333326,-71.03119,14.9,332499.25591813563,4682087.463000911,19,T
1698708427243097504,233,1698708427241083145,GPS1_Frame,42.27291666666667,-71.03123833333333,14.6,332495.0006526223,4682076.268934151,19,T
1698708428240182440,234,1698708428239344358,GPS1_Frame,42.27281166666667,-71.031285,14.2,332490.8739907898,4682064.701454257,19,T
1698708429240438295,235,1698708429238889455,GPS1_Frame,42.272704999999995,-71.03133,14.1,332486.8803481502,4682052.945629193,19,T
1698708430241141711,236,1698708430239406585,GPS1_Frame,42.27259833333333,-71.03137833333334,13.9,332482.61179944605,4682041.1963648265,19,T
1698708431240889686,237,1698708431239703893,GPS1_Frame,42.272491666666674,-71.03142833333332,13.6,332478.20579057425,4682029.450382232,19,T
1698708432240008245,238,1698708432239041566,GPS1_Frame,42.27238333333333,-71.03148333333334,13.3,332473.3830101063,4682017.529172412,19,T
1698708433276025049,239,1698708433273891210,GPS1_Frame,42.27227666666666,-71.03154166666667,13.2,332468.2897349622,4682005.79959293,19,T
1698708434241594350,240,1698708434239881753,GPS1_Frame,42.27217166666666,-71.03160666666666,13.2,332462.65106814064,4681994.268203666,19,T
1698708435241084560,241,1698708435239642858,GPS1_Frame,42.27207,-71.03167833333333,13.0,332456.4714233733,4681983.120074021,19,T
1698708436241221647,242,1698708436239840030,GPS1_Frame,42.271969999999996,-71.03175666666667,12.9,332449.7463826316,4681972.170137199,19,T
1698708437243010754,243,1698708437240901231,GPS1_Frame,42.271875,-71.03184166666666,12.8,332442.48477663926,4681961.788531008,19,T
1698708438242999168,244,1698708438240958690,GPS1_Frame,42.27178333333333,-71.03192833333333,12.6,332435.09453436313,4681951.780348361,19,T
1698708439243406355,245,1698708439241332530,GPS1_Frame,42.27169166666666,-71.032015,12.6,332427.7042717413,4681941.77217303,19,T
1698708440240116572,246,1698708440238177537,GPS1_Frame,42.27160166666666,-71.03210333333332,12.5,332420.180956512,4681931.952353633,19,T
1698708441241367784,247,1698708441239263534,GPS1_Frame,42.27151166666666,-71.03219333333332,12.4,332412.52017148194,4681922.1358224405,19,T
1698708442240984462,248,1698708442239524126,GPS1_Frame,42.271420000000006,-71.03228166666666,12.3,332404.9923979563,4681912.130950234,19,T
1698708443242582989,249,1698708443240081310,GPS1_Frame,42.27132833333334,-71.03236833333334,12.3,332397.6020535027,4681902.122804736,19,T
1698708444242889042,250,1698708444240410089,GPS1_Frame,42.271235,-71.03245833333334,12.3,332389.932370945,4681891.93616047,19,T
1698708445243733491,251,1698708445241176605,GPS1_Frame,42.27114166666667,-71.03254666666666,12.4,332382.4001170952,4681881.746242923,19,T
1698708446239138408,252,1698708446237650394,GPS1_Frame,42.27105166666667,-71.032635,12.4,332374.8766782904,4681871.926469262,19,T
1698708447242002900,253,1698708447240836620,GPS1_Frame,42.27096333333334,-71.03272333333332,12.4,332367.3576373701,4681862.291771335,19,T
1698708448242607627,254,1698708448240349531,GPS1_Frame,42.270875,-71.03281,12.5,332359.97602725413,4681852.653799403,19,T
1698708449271929819,255,1698708449270783185,GPS1_Frame,42.270786666666666,-71.032895,12.6,332352.7318485193,4681843.012553051,19,T
1698708450243583185,256,1698708450242331981,GPS1_Frame,42.270701666666675,-71.03297833333333,12.7,332345.6339393417,4681833.738168141,19,T
1698708451241291427,257,1698708451239945888,GPS1_Frame,42.270619999999994,-71.03306500000001,12.9,332338.26994720974,4681824.840490262,19,T
1698708452241493123,258,1698708452240203619,GPS1_Frame,42.27054,-71.03315500000001,13.2,332330.6354529784,4681816.134452115,19,T
1698708453242731332,259,1698708453240267038,GPS1_Frame,42.270463333333325,-71.03324500000001,13.4,332323.0097789529,4681807.7985580955,19,T
1698708454241880337,260,1698708454240218639,GPS1_Frame,42.27038833333333,-71.03333833333333,13.7,332315.1136029716,4681799.654304957,19,T
1698708455273474774,261,1698708455271369695,GPS1_Frame,42.270318333333336,-71.03343166666667,13.9,332307.2306682099,4681792.065264653,19,T
1698708456241869016,262,1698708456240129709,GPS1_Frame,42.270251666666674,-71.03353,14.1,332298.9441999771,4681784.856217296,19,T
1698708457242199694,263,1698708457241093397,GPS1_Frame,42.27018833333333,-71.03363166666666,14.4,332290.39165051613,4681778.023881384,19,T
1698708458241617565,264,1698708458239968299,GPS1_Frame,42.27013,-71.03373666666667,14.7,332281.5774406889,4681771.753326028,19,T
1698708459242109625,265,1698708459240222215,GPS1_Frame,42.270071666666674,-71.03384166666666,15.2,332272.76321499515,4681765.482781337,19,T
1698708460243900554,266,1698708460240560054,GPS1_Frame,42.270014999999994,-71.03395,15.8,332263.67848888773,4681759.403882289,19,T
1698708461241631765,267,1698708461239904403,GPS1_Frame,42.269960000000005,-71.03405833333333,16.7,332254.5981679462,4681753.510062721,19,T
1698708462241805278,268,1698708462239708423,GPS1_Frame,42.26990166666666,-71.03416666666666,17.5,332245.5089889163,4681747.24611825,19,T
1698708463305248780,269,1698708463303279876,GPS1_Frame,42.269845000000004,-71.03427333333335,18.2,332236.5616681131,4681741.163969307,19,T
1698708464242821338,270,1698708464240942478,GPS1_Frame,42.26978666666667,-71.03437833333334,18.8,332227.7473630636,4681734.893479122,19,T
1698708465243685029,271,1698708465240885734,GPS1_Frame,42.269728333333326,-71.03448499999999,19.4,332218.79558882525,4681728.626283892,19,T
1698708466241592188,272,1698708466240246295,GPS1_Frame,42.26967,-71.03459,19.9,332209.9812519069,4681722.35581521,19,T
1698708467241985246,273,1698708467239919900,GPS1_Frame,42.26961333333334,-71.03469833333334,20.4,332200.89641441073,4681716.276994579,19,T
1698708468242142262,274,1698708468240032434,GPS1_Frame,42.26955666666666,-71.03480666666665,20.8,332191.81156099867,4681710.198185297,19,T
1698708469242273511,275,1698708469240614652,GPS1_Frame,42.2695,-71.03491666666667,21.3,332182.5892378395,4681704.122672353,19,T
1698708470241431956,276,1698708470239984750,GPS1_Frame,42.26944333333333,-71.03502833333333,21.7,332173.229444569,4681698.050456274,19,T
1698708471241344407,277,1698708471240148305,GPS1_Frame,42.26938666666667,-71.03514166666668,22.1,332163.73218081053,4681691.981537605,19,T
1698708472241153996,278,1698708472239909410,GPS1_Frame,42.269330000000004,-71.03525833333333,22.5,332153.9599919999,4681685.919202424,19,T
1698708473240461139,279,1698708473239384889,GPS1_Frame,42.269275,-71.035375,22.9,332144.19220991514,4681680.041948527,19,T
1698708474242552880,280,1698708474240716218,GPS1_Frame,42.26921833333334,-71.03549166666667,23.2,332134.4199870273,4681673.97963967,19,T
1698708475274021570,281,1698708475272436618,GPS1_Frame,42.26916166666667,-71.03560999999999,23.4,332124.5102924168,4681667.920630079,19,T
1698708476274129580,282,1698708476271331071,GPS1_Frame,42.269105,-71.03572833333332,23.7,332114.6005803938,4681661.861634028,19,T
1698708477241693757,283,1698708477240316629,GPS1_Frame,42.26904833333333,-71.03584666666667,24.0,332104.6908509581,4681655.802651518,19,T
1698708478243316802,284,1698708478240966796,GPS1_Frame,42.26899166666667,-71.035965,24.3,332094.781104114,4681649.743682552,19,T
1698708479243818915,285,1698708479241901397,GPS1_Frame,42.26893499999999,-71.036085,24.7,332084.733884802,4681643.6880139895,19,T
1698708480242593039,286,1698708480241082668,GPS1_Frame,42.26888,-71.03620500000001,25.0,332074.6910734886,4681637.817427475,19,T
1698708481242848816,287,1698708481241326332,GPS1_Frame,42.26882666666667,-71.036325,25.3,332064.6526709473,4681632.131923002,19,T
1698708482241679110,288,1698708482240237712,GPS1_Frame,42.26877833333333,-71.036445,25.7,332054.6275303023,4681627.0016368115,19,T
1698708483241438004,289,1698708483239060640,GPS1_Frame,42.268735,-71.03656166666666,25.8,332044.8905648571,4681622.419993625,19,T
1698708484240204616,290,1698708484238214969,GPS1_Frame,42.2687,-71.03667333333333,26.2,332035.58808635396,4681618.753840737,19,T
1698708485240772456,291,1698708485238823175,GPS1_Frame,42.26867166666666,-71.03678166666667,26.4,332026.57821654796,4681615.821396399,19,T
1698708486242609646,292,1698708486240615844,GPS1_Frame,42.268649999999994,-71.03688166666667,27.1,332018.27332567633,4681613.6127951015,19,T
1698708487243183353,293,1698708487241347074,GPS1_Frame,42.26863333333334,-71.03696666666666,27.6,332011.21881263354,4681611.929813133,19,T
1698708488244501688,294,1698708488242216587,GPS1_Frame,42.26861833333334,-71.03704166666667,27.7,332004.99345789524,4681610.412175768,19,T
1698708489242485822,295,1698708489241064786,GPS1_Frame,42.268604999999994,-71.037115,27.8,331998.9099836114,4681609.076323436,19,T
1698708490242765138,296,1698708490240761518,GPS1_Frame,42.268591666666666,-71.03718833333333,27.9,331992.82650675747,4681607.740476308,19,T
1698708491243008634,297,1698708491241125106,GPS1_Frame,42.26857833333334,-71.03725333333334,28.1,331987.43030656164,4681606.388190593,19,T
1698708492242564652,298,1698708492240670680,GPS1_Frame,42.268565,-71.037315,28.0,331982.309015845,4681605.02933126,19,T
1698708493277743656,299,1698708493274717807,GPS1_Frame,42.268544999999996,-71.03737666666666,28.1,331977.17001024156,4681602.930203112,19,T
1698708494242469860,300,1698708494240108966,GPS1_Frame,42.268514999999994,-71.03743,27.9,331972.6917114624,4681599.704224692,19,T
1698708495242483643,301,1698708495241500377,GPS1_Frame,42.26848,-71.03746500000001,27.7,331969.71213998774,4681595.886864475,19,T
1698708496239880891,302,1698708496239237308,GPS1_Frame,42.26843833333334,-71.03747666666666,27.5,331968.639237741,4681591.283185154,19,T
1698708497244078296,303,1698708497240887641,GPS1_Frame,42.268391666666666,-71.03746666666666,27.2,331969.33998037805,4681586.081543175,19,T
1698708498238273472,304,1698708498237389564,GPS1_Frame,42.26834333333333,-71.03743666666666,26.6,331971.6857723148,4681580.65536448,19,T
1698708499239970829,305,1698708499239296197,GPS1_Frame,42.26829333333333,-71.03739,25.8,331975.40170459705,4681575.011228779,19,T
1698708500242287163,306,1698708500240149021,GPS1_Frame,42.26823833333333,-71.03733833333334,25.1,331979.5167285963,4681568.802024251,19,T
1698708501244703544,307,1698708501241635084,GPS1_Frame,42.26818333333334,-71.03728,24.4,331984.1815869821,4681562.579667221,19,T
1698708502242745424,308,1698708502240527868,GPS1_Frame,42.26812499999999,-71.03721666666667,24.5,331989.2499687595,4681555.977311287,19,T
1698708503244902993,309,1698708503241620779,GPS1_Frame,42.26806333333334,-71.03715000000001,24.9,331994.58441895584,4681548.998245978,19,T
1698708504238779384,310,1698708504238020181,GPS1_Frame,42.268,-71.03708333333334,25.3,331999.91445256094,4681541.834116991,19,T
1698708505241501160,311,1698708505240153074,GPS1_Frame,42.26793666666667,-71.03701833333334,25.5,332005.10704013397,4681534.6732808,19,T
1698708506272727624,312,1698708506270622730,GPS1_Frame,42.267873333333334,-71.03695333333333,25.8,332010.29963863955,4681527.512448829,19,T
1698708507239590369,313,1698708507238241910,GPS1_Frame,42.26781166666667,-71.03688833333334,25.9,332015.49667513475,4681520.536689173,19,T
1698708508241291049,314,1698708508239700078,GPS1_Frame,42.26775166666666,-71.036825,26.2,332020.5606915371,4681513.749289874,19,T
1698708509242997543,315,1698708509240697860,GPS1_Frame,42.267693333333334,-71.03676333333333,26.7,332025.4916870323,4681507.150250617,19,T
1698708510241332893,316,1698708510239108085,GPS1_Frame,42.267633333333336,-71.03670166666667,26.8,332030.4182654346,4681500.366147062,19,T
1698708511240300439,317,1698708511239378452,GPS1_Frame,42.267575,-71.03663833333333,26.8,332035.4867381863,4681493.763827643,19,T
1698708512242227153,318,1698708512240992784,GPS1_Frame,42.267515,-71.03657166666667,26.8,332040.8257106937,4681486.969868856,19,T
1698708513242098017,319,1698708513240797996,GPS1_Frame,42.267451666666666,-71.03650166666667,26.8,332046.4307580063,4681479.799203272,19,T
1698708514242961979,320,1698708514240806818,GPS1_Frame,42.267385,-71.03643000000001,27.0,332052.1644234527,4681472.255118997,19,T
1698708515274321608,321,1698708515272146224,GPS1_Frame,42.267316666666666,-71.03635666666668,27.2,332058.0311342982,4681464.5226844745,19,T
1698708516242307653,322,1698708516240163087,GPS1_Frame,42.26724666666667,-71.03628333333333,27.3,332063.89343274676,4681456.605187239,19,T
1698708517242019965,323,1698708517239857435,GPS1_Frame,42.267176666666664,-71.03621166666667,27.4,332069.6182859336,4681448.69098242,19,T
1698708518240806150,324,1698708518239400386,GPS1_Frame,42.26710833333333,-71.03613999999999,27.5,332075.34757781663,4681440.961850798,19,T
1698708519239761577,325,1698708519238170385,GPS1_Frame,42.267039999999994,-71.03606833333333,27.5,332081.0768826947,4681433.232724301,19,T
1698708520241645747,326,1698708520239821195,GPS1_Frame,42.26697000000001,-71.03599666666668,27.5,332086.80177552695,4681425.318534865,19,T
1698708521240674055,327,1698708521239391565,GPS1_Frame,42.26689666666666,-71.03592333333333,27.5,332092.65529141086,4681417.030927853,19,T
1698708522241297533,328,1698708522239631175,GPS1_Frame,42.266823333333335,-71.03585,27.4,332098.5088215838,4681408.743326219,19,T
1698708523274846839,329,1698708523273330688,GPS1_Frame,42.26674833333333,-71.03577333333332,27.3,332104.6328611287,4681400.26408922,19,T
1698708524241812211,330,1698708524240195512,GPS1_Frame,42.266670000000005,-71.03569666666667,26.6,332110.74806721066,4681391.414721992,19,T
1698708525239170922,331,1698708525237681865,GPS1_Frame,42.26659166666666,-71.03561666666666,25.7,332117.13820956653,4681382.558788471,19,T
1698708526240191484,332,1698708526238463640,GPS1_Frame,42.26651333333333,-71.03553833333334,24.9,332123.39090823807,4681373.706147298,19,T
1698708527272990373,333,1698708527271503448,GPS1_Frame,42.266438333333326,-71.03546333333334,24.2,332129.37754990516,4681365.23022001,19,T
1698708528241372270,334,1698708528239730358,GPS1_Frame,42.26636499999999,-71.03539,23.8,332135.2311695429,4681356.9426521,19,T
1698708529273564259,335,1698708529272780895,GPS1_Frame,42.26629,-71.03531833333334,23.4,332140.9429191542,4681348.473307128,19,T
1698708530241171422,336,1698708530239321947,GPS1_Frame,42.266213333333326,-71.03524166666666,23.1,332147.0626426354,4681339.809042833,19,T
1698708531241275111,337,1698708531240242004,GPS1_Frame,42.266135,-71.03516166666667,22.8,332153.4528808566,4681330.953145691,19,T
1698708532242432223,338,1698708532240473270,GPS1_Frame,42.26605333333334,-71.03507666666665,22.4,332160.246673736,4681321.717263257,19,T
1698708533242977550,339,1698708533241157293,GPS1_Frame,42.26596833333333,-71.03498833333333,21.8,332167.30656250496,4681312.104681856,19,T
1698708534242441545,340,1698708534240374088,GPS1_Frame,42.26588,-71.03489666666665,21.3,332174.63254947134,4681302.115402369,19,T
1698708535243014696,341,1698708535241132020,GPS1_Frame,42.26579166666667,-71.034805,21.0,332181.9585579309,4681292.126131272,19,T
1698708536241775166,342,1698708536239930868,GPS1_Frame,42.26570333333334,-71.03471333333333,20.8,332189.28458789224,4681282.13686856,19,T
1698708537241787306,343,1698708537239501476,GPS1_Frame,42.265615,-71.03462333333333,20.5,332196.4731770784,4681272.1508987015,19,T
1698708538244163365,344,1698708538240937471,GPS1_Frame,42.265530000000005,-71.034535,20.3,332203.53316839907,4681262.538357271,19,T
1698708539241486480,345,1698708539240009069,GPS1_Frame,42.26544833333334,-71.03445166666667,20.2,332210.1896348441,4681253.30581219,19,T
1698708540241846731,346,1698708540240275144,GPS1_Frame,42.26536833333333,-71.03436833333333,19.9,332216.850540729,4681244.2583420435,19,T
1698708541244295373,347,1698708541242131948,GPS1_Frame,42.26528666666666,-71.03428666666667,19.8,332223.36958014837,4681235.029094753,19,T
1698708542241272664,348,1698708542239690065,GPS1_Frame,42.26520833333334,-71.03420666666666,19.7,332229.7600161315,4681226.173273908,19,T
1698708543242307335,349,1698708543240516424,GPS1_Frame,42.26513166666667,-71.03412833333333,19.7,332236.0174262571,4681217.505811105,19,T
1698708544241725012,350,1698708544240162611,GPS1_Frame,42.265055,-71.03405166666667,19.6,332242.1373888458,4681208.841637969,19,T
1698708545242353535,351,1698708545240876436,GPS1_Frame,42.26497833333333,-71.03397333333334,19.5,332248.3948307054,4681200.174187297,19,T
1698708546241182632,352,1698708546239912509,GPS1_Frame,42.264900000000004,-71.033895,19.3,332254.6478682159,4681191.321674774,19,T
1698708547242165086,353,1698708547240649461,GPS1_Frame,42.26482166666666,-71.033815,19.1,332261.03838601895,4681182.465885229,19,T
1698708548242544194,354,1698708548240715980,GPS1_Frame,42.264741666666666,-71.033735,19.0,332267.42450053233,4681173.425034102,19,T
1698708549243148344,355,1698708549240899562,GPS1_Frame,42.26466333333333,-71.03365333333333,18.8,332273.95251613576,4681164.565974453,19,T
1698708550243008132,356,1698708550240674734,GPS1_Frame,42.26458666666667,-71.03357333333334,18.7,332280.34750378586,4681155.895272191,19,T
1698708551241607082,357,1698708551239826679,GPS1_Frame,42.264513333333326,-71.03349666666666,18.6,332286.47641718155,4681147.601277509,19,T
1698708552241290859,358,1698708552240194082,GPS1_Frame,42.26444,-71.03341999999999,18.5,332292.6053454969,4681139.307288693,19,T
1698708553275767944,359,1698708553274703025,GPS1_Frame,42.26436333333333,-71.03334,18.3,332299.0003806052,4681130.636605054,19,T
1698708554243564612,360,1698708554241526126,GPS1_Frame,42.264285,-71.03326,18.2,332305.39101313264,4681121.780859846,19,T
1698708555242095404,361,1698708555240284442,GPS1_Frame,42.26420499999999,-71.03317666666666,18.0,332312.05217427266,4681112.733488838,19,T
1698708556242563985,362,1698708556240901947,GPS1_Frame,42.26412333333333,-71.03309333333333,17.9,332318.70893462433,4681103.501056813,19,T
1698708557274461271,363,1698708557273001670,GPS1_Frame,42.26404000000001,-71.03300833333333,17.6,332325.49876043794,4681094.080281935,19,T
1698708558242211744,364,1698708558240839958,GPS1_Frame,42.26395333333333,-71.03292166666667,17.1,332332.4172347315,4681084.286096683,19,T
1698708559243196147,365,1698708559241812467,GPS1_Frame,42.26386666666667,-71.03283166666667,16.8,332339.6106611006,4681074.485355826,19,T
1698708560243589836,366,1698708560241143465,GPS1_Frame,42.26378,-71.03274333333334,16.6,332346.66664192977,4681064.687904463,19,T
1698708561242866578,367,1698708561240782260,GPS1_Frame,42.26369666666666,-71.03265833333333,16.4,332353.4565452243,4681055.2671593,19,T
1698708562242093770,368,1698708562240889310,GPS1_Frame,42.263616666666664,-71.03257666666667,16.2,332359.98036874615,4681046.223119489,19,T
1698708563243030058,369,1698708563240903377,GPS1_Frame,42.26354166666667,-71.0325,16.0,332366.1050607327,4681037.744133153,19,T
1698708564243330170,370,1698708564240959167,GPS1_Frame,42.263475,-71.03243333333333,15.8,332371.42705139576,4681030.210177697,19,T
1698708565243606715,371,1698708565241492748,GPS1_Frame,42.263419999999996,-71.032375,15.8,332376.09263663716,4681023.988106162,19,T
1698708566276524980,372,1698708566274435520,GPS1_Frame,42.26337166666667,-71.03232666666666,15.9,332379.95109452447,4681018.525994053,19,T
1698708567242994746,373,1698708567240789651,GPS1_Frame,42.263331666666666,-71.032285,16.1,332383.2817729639,4681014.002346507,19,T
1698708568241810782,374,1698708568240318775,GPS1_Frame,42.26329666666667,-71.03225333333333,16.4,332385.8009017556,4681010.05358808,19,T
1698708569244595929,375,1698708569241939783,GPS1_Frame,42.263263333333335,-71.03222833333332,16.3,332387.77458054456,4681006.303020847,19,T
1698708570243845870,376,1698708570241043806,GPS1_Frame,42.26322666666667,-71.032205,16.4,332389.6019611691,4681002.185598954,19,T
1698708571243077710,377,1698708571241473436,GPS1_Frame,42.26318333333334,-71.03217833333333,16.5,332391.6866134887,4680997.321344982,19,T
1698708572241202045,378,1698708572239695787,GPS1_Frame,42.263135,-71.03214333333334,16.5,332394.445358086,4680991.885485805,19,T
1698708573242406587,379,1698708573240938901,GPS1_Frame,42.263083333333334,-71.03209666666666,16.6,332398.15754901187,4680986.056529488,19,T
1698708574243592256,380,1698708574241460084,GPS1_Frame,42.26302999999999,-71.032045,16.8,332402.27773385483,4680980.032666617,19,T
1698708575242455465,381,1698708575240912437,GPS1_Frame,42.262975000000004,-71.03198666666667,17.1,332406.94338199776,4680973.810617778,19,T
1698708576243226574,382,1698708576241302251,GPS1_Frame,42.26291500000001,-71.03192333333332,17.4,332412.00819547684,4680967.023528379,19,T
1698708577276072906,383,1698708577274611234,GPS1_Frame,42.26285333333333,-71.03185666666667,17.7,332417.3435398588,4680960.044815141,19,T
1698708578242483651,384,1698708578240702867,GPS1_Frame,42.26278666666667,-71.03178833333332,18.0,332422.8031169387,4680952.507622779,19,T
1698708579243864294,385,1698708579241871118,GPS1_Frame,42.26271833333333,-71.031715,18.2,332428.6706963825,4680944.775527962,19,T
1698708580243994986,386,1698708580241671562,GPS1_Frame,42.26264666666666,-71.03163833333333,18.4,332434.80439612526,4680936.666743487,19,T
1698708581242092872,387,1698708581240087985,GPS1_Frame,42.262568333333334,-71.03155833333334,18.3,332441.19538810686,4680927.811134347,19,T
1698708582271521226,388,1698708582270605564,GPS1_Frame,42.26248833333334,-71.03147333333332,18.1,332447.9943890418,4680918.760625669,19,T
1698708583242959773,389,1698708583240771293,GPS1_Frame,42.26240166666666,-71.03138333333332,18.1,332455.1881572028,4680908.960015055,19,T
1698708584241063391,390,1698708584239408016,GPS1_Frame,42.26231333333333,-71.03128666666666,18.1,332462.9274093576,4680898.961228466,19,T
1698708585242310619,391,1698708585241055965,GPS1_Frame,42.26222333333333,-71.03118833333333,18.1,332470.7997395954,4680888.774104423,19,T
1698708586242194440,392,1698708586239603042,GPS1_Frame,42.26213333333333,-71.03109333333333,17.8,332478.39715367206,4680878.59354746,19,T
1698708587240222423,393,1698708587238158702,GPS1_Frame,42.262046666666656,-71.03099999999999,17.7,332485.86594793183,4680868.786413803,19,T
1698708588240024400,394,1698708588237955093,GPS1_Frame,42.26196166666667,-71.03091166666667,17.6,332492.9267666313,4680859.174191977,19,T
1698708589242079452,395,1698708589240617275,GPS1_Frame,42.261878333333335,-71.03082500000001,17.6,332499.85454824753,4680849.750324084,19,T
1698708590243219053,396,1698708590241138696,GPS1_Frame,42.26179666666667,-71.03074,17.9,332506.6492916542,4680840.514809698,19,T
1698708591242799480,397,1698708591240565776,GPS1_Frame,42.26171833333333,-71.030655,18.2,332513.4528794382,4680831.64943823,19,T
1698708592241388640,398,1698708592240207433,GPS1_Frame,42.26164333333333,-71.03057333333332,18.6,332519.9903686944,4680823.160765421,19,T
1698708593241956179,399,1698708593240601539,GPS1_Frame,42.26157333333334,-71.03049666666668,19.3,332526.1286989284,4680815.237136058,19,T
1698708594241701826,400,1698708594240220069,GPS1_Frame,42.26150333333333,-71.03042333333333,20.0,332531.9921010353,4680807.320067815,19,T
1698708595240183640,401,1698708595239075660,GPS1_Frame,42.26143333333333,-71.03035,21.1,332537.8555167643,4680799.403004937,19,T
1698708596243026750,402,1698708596241403341,GPS1_Frame,42.261361666666666,-71.030275,21.5,332543.85200548,4680791.297602188,19,T
1698708597240966623,403,1698708597239085197,GPS1_Frame,42.26128666666667,-71.0302,22.4,332549.8396845673,4680782.822069376,19,T
1698708598241525211,404,1698708598239464759,GPS1_Frame,42.26121,-71.03012166666667,23.3,332556.0979104499,4680774.154920055,19,T
1698708599242098264,405,1698708599240901470,GPS1_Frame,42.261134999999996,-71.03004166666666,24.0,332562.4980358552,4680765.669567675,19,T
1698708600239596593,406,1698708600238115549,GPS1_Frame,42.26105833333333,-71.02996166666667,24.6,332568.8937657656,4680756.99915385,19,T
1698708601240602467,407,1698708601238857030,GPS1_Frame,42.26098333333333,-71.02988166666667,24.9,332575.29392318596,4680748.513814235,19,T
1698708602235874054,408,1698708602234262466,GPS1_Frame,42.26090666666667,-71.02980166666666,25.2,332581.6896854766,4680739.843413178,19,T
