%time,field.Header.seq,field.Header.stamp,field.Header.frame_id,field.IMU.header.seq,field.IMU.header.stamp,field.IMU.header.frame_id,field.IMU.orientation.x,field.IMU.orientation.y,field.IMU.orientation.z,field.IMU.orientation.w,field.IMU.orientation_covariance0,field.IMU.orientation_covariance1,field.IMU.orientation_covariance2,field.IMU.orientation_covariance3,field.IMU.orientation_covariance4,field.IMU.orientation_covariance5,field.IMU.orientation_covariance6,field.IMU.orientation_covariance7,field.IMU.orientation_covariance8,field.IMU.angular_velocity.x,field.IMU.angular_velocity.y,field.IMU.angular_velocity.z,field.IMU.angular_velocity_covariance0,field.IMU.angular_velocity_covariance1,field.IMU.angular_velocity_covariance2,field.IMU.angular_velocity_covariance3,field.IMU.angular_velocity_covariance4,field.IMU.angular_velocity_covariance5,field.IMU.angular_velocity_covariance6,field.IMU.angular_velocity_covariance7,field.IMU.angular_velocity_covariance8,field.IMU.linear_acceleration.x,field.IMU.linear_acceleration.y,field.IMU.linear_acceleration.z,field.IMU.linear_acceleration_covariance0,field.IMU.linear_acceleration_covariance1,field.IMU.linear_acceleration_covariance2,field.IMU.linear_acceleration_covariance3,field.IMU.linear_acceleration_covariance4,field.IMU.linear_acceleration_covariance5,field.IMU.linear_acceleration_covariance6,field.IMU.linear_acceleration_covariance7,field.IMU.linear_acceleration_covariance8,field.MagField.header.seq,field.MagField.header.stamp,field.MagField.header.frame_id,field.MagField.magnetic_field.x,field.MagField.magnetic_field.y,field.MagField.magnetic_field.z,field.MagField.magnetic_field_covariance0,field.MagField.magnetic_field_covariance1,field.MagField.magnetic_field_covariance2,field.MagField.magnetic_field_covariance3,field.MagField.magnetic_field_covariance4,field.MagField.magnetic_field_covariance5,field.MagField.magnetic_field_covariance6,field.MagField.magnetic_field_covariance7,field.MagField.magnetic_field_covariance8,field.VNYMR
1698454988366143283,0,1698454988365269899,IMU1_Frame,5810,1698454988365269899,,0.834309195948419,0.00812798055087427,-0.5097954703642591,-0.20969186890328181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004875,-0.026753,-0.00827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.649,-0.237,-9.975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5810,1698454988365269899,,0.4443,0.4768,-0.0456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1698454988391566373,0,1698454988390019178,IMU1_Frame,5811,1698454988390019178,,0.837837175483963,0.008649565604823078,-0.5017202498385056,-0.21501358862613879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000744,0.014676,-0.00724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.497,-0.246,-9.635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5811,1698454988390019178,,0.4473,0.4824,-0.0457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1698454988417473133,0,1698454988415151119,IMU1_Frame,5812,1698454988415151119,,0.8375115002292356,0.001736783589490698,-0.4998256705211442,-0.22078444160453636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008758,0.012609,-0.00757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52,-0.07,-10.194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5812,1698454988415151119,,0.4429,0.4749,-0.0462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1698454988442536794,0,1698454988440122604,IMU1_Frame,5813,1698454988440122604,,0.8381765159188709,-0.0018533618104327465,-0.49416930095812817,-0.23076697164598203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015212,0.00103,-0.00625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.68,-0.342,-10.264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5813,1698454988440122604,,0.4491,0.4918,-0.0522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1698454988466893503,0,1698454988465155601,IMU1_Frame,5814,1698454988465155601,,0.834421697744687,-0.011426119271716273,-0.49594989152870383,-0.24009077288377773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017386,0.00383,-0.00693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.643,-0.17,-10.403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5814,1698454988465155601,,0.4478,0.4975,-0.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1698454988492446728,0,1698454988490094184,IMU1_Frame,5815,1698454988490094184,,0.8302587991041985,-0.020242233282811717,-0.498321500941891,-0.24886996644994996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013623,-0.00263,-0.00411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.406,-0.442,-10.554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5815,1698454988490094184,,0.4475,0.4861,-0.0515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1698454988515922800,0,1698454988514969825,IMU1_Frame,5816,1698454988514969825,,0.8252736160740365,-0.029903444835753662,-0.5048482634190152,-0.25131150694276483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007635,-0.030328,-0.00732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.455,-0.194,-10.512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5816,1698454988514969825,,0.4434,0.49,-0.0473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1698454988542715355,0,1698454988540151596,IMU1_Frame,5817,1698454988540151596,,0.8181603230682575,-0.04233854517770477,-0.5168849487220615,-0.24829636149906004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1e-05,-0.014964,-0.00706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.481,-0.34,-10.308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5817,1698454988540151596,,0.4452,0.4974,-0.0549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1698454988567059980,0,1698454988565112829,IMU1_Frame,5818,1698454988565112829,,0.8128287605991293,-0.05064508276567606,-0.5260277309890072,-0.2450291977807908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002232,-0.049047,-0.00512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.487,-0.21,-9.929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5818,1698454988565112829,,0.4466,0.4993,-0.0556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1698454988592272035,0,1698454988590209722,IMU1_Frame,5819,1698454988590209722,,0.8032527745236936,-0.06513590386782789,-0.5399921678546046,-0.2427977613220394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006606,-0.01659,-0.00134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.607,-0.47,-10.145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5819,1698454988590209722,,0.4433,0.4862,-0.0497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1698454988617467223,0,1698454988615117788,IMU1_Frame,5820,1698454988615117788,,0.794202266007286,-0.07898936548317331,-0.5504863173508907,-0.24488416694207166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014407,-0.041565,-0.00375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.68,-0.067,-9.536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5820,1698454988615117788,,0.4434,0.4881,-0.0497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1698454988642831285,0,1698454988640090465,IMU1_Frame,5821,1698454988640090465,,0.7839747273073687,-0.09528436868748782,-0.5602337512143822,-0.2498852937397989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018736,-0.007827,-0.00504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.469,-0.278,-9.894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5821,1698454988640090465,,0.4431,0.4805,-0.0497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1698454988667278349,0,1698454988665096521,IMU1_Frame,5822,1698454988665096521,,0.7793243351416581,-0.10535048107727782,-0.5611411899815199,-0.2582158432376338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01208,-0.024023,-0.00532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.421,-0.002,-9.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5822,1698454988665096521,,0.4433,0.4882,-0.0427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1698454988693339625,0,1698454988690087080,IMU1_Frame,5823,1698454988690087080,,0.7697093610782262,-0.1200553792917462,-0.5705334287497933,-0.26004963382144597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00889,-0.017469,-0.00694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.345,-0.326,-9.587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5823,1698454988690087080,,0.4485,0.4728,-0.0533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1698454988717297252,0,1698454988714952945,IMU1_Frame,5824,1698454988714952945,,0.7651105161621992,-0.12945042471071483,-0.572641451580871,-0.2644432898214316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004726,-0.009475,-0.00817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.237,-0.164,-9.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5824,1698454988714952945,,0.4463,0.4938,-0.0474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1698454988741302273,0,1698454988739873170,IMU1_Frame,5825,1698454988739873170,,0.7619273605888435,-0.13771660563599802,-0.5724873723516936,-0.2697388407628214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004376,0.006509,-0.00864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.285,-0.262,-9.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5825,1698454988739873170,,0.4531,0.4899,-0.0505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1698454988767426490,0,1698454988765040159,IMU1_Frame,5826,1698454988765040159,,0.762667551859123,-0.14065472269845264,-0.568178310439048,-0.275186958031194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001728,0.006698,-0.00903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.39,-0.256,-10.127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5826,1698454988765040159,,0.4501,0.4843,-0.0481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1698454988793812981,0,1698454988790830135,IMU1_Frame,5827,1698454988790830135,,0.7600657268276342,-0.14746334621671228,-0.5682935071487649,-0.27856263596740155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000947,0.00072,-0.0099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.319,-0.203,-10.246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5827,1698454988790830135,,0.4545,0.4859,-0.0616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1698454988817529612,0,1698454988815836668,IMU1_Frame,5828,1698454988815836668,,0.7604937724826484,-0.14971655050965466,-0.5653785537149197,-0.2821015198786171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00014,0.018031,-0.00632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.372,-0.364,-10.285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5828,1698454988815836668,,0.456,0.4897,-0.0587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1698454988843881760,0,1698454988840880393,IMU1_Frame,5829,1698454988840880393,,0.7582383592309236,-0.1547226998480139,-0.5664527875345177,-0.28331381229462305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00048,-0.009203,-0.00793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.412,-0.395,-10.351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5829,1698454988840880393,,0.4516,0.4842,-0.0534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1698454988867501766,0,1698454988865664720,IMU1_Frame,5830,1698454988865664720,,0.7569052910705535,-0.15838852980145277,-0.5663500369130697,-0.2850527839985076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000554,-0.004677,-0.00439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.309,-0.436,-10.104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5830,1698454988865664720,,0.4461,0.4861,-0.0509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1698454988893956367,0,1698454988890829324,IMU1_Frame,5831,1698454988890829324,,0.751883451061511,-0.16557087088279188,-0.5712590884944437,-0.2844654927182624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000162,-0.015272,-0.00438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.225,-0.244,-10.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5831,1698454988890829324,,0.4507,0.4974,-0.0563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1698454988919418149,0,1698454988915953159,IMU1_Frame,5832,1698454988915953159,,0.7496627332997884,-0.16974959403192968,-0.5726041627120064,-0.2851584374911035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002953,-0.00982,-0.00377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.087,-0.294,-10.029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5832,1698454988915953159,,0.4465,0.4994,-0.0497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1698454988942648601,0,1698454988940580606,IMU1_Frame,5833,1698454988940580606,,0.7463566787387886,-0.17419496657892922,-0.5759431149138003,-0.2844245947592423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000202,-0.016977,-0.00303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.177,-0.237,-9.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5833,1698454988940580606,,0.4493,0.4955,-0.0568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1698454988970444246,0,1698454988965057134,IMU1_Frame,5834,1698454988965057134,,0.7470607604610154,-0.17540308923067172,-0.5733742230611373,-0.2870121544408588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00186,-0.000682,-0.00329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.15,-0.1,-9.942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5834,1698454988965057134,,0.4472,0.4806,-0.0434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1698454988993140682,0,1698454988990842580,IMU1_Frame,5835,1698454988990842580,,0.7437586869397764,-0.1798164889744453,-0.5763337104597978,-0.28692943397665727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000197,-0.009951,-0.00351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.249,-0.116,-9.798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5835,1698454988990842580,,0.4458,0.4787,-0.0439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1698454989019065093,0,1698454989015669345,IMU1_Frame,5836,1698454989015669345,,0.7432534330026275,-0.1815915023984913,-0.5756679755184599,-0.2884531895281195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001316,0.001052,-0.00322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.302,-0.024,-9.989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5836,1698454989015669345,,0.4499,0.4786,-0.047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1698454989043017600,0,1698454989040541648,IMU1_Frame,5837,1698454989040541648,,0.7402912694880529,-0.18487987208974754,-0.578279310208609,-0.28875821823889475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005595,-0.013385,-0.00016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.247,-0.089,-9.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5837,1698454989040541648,,0.4544,0.486,-0.0535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1698454989067990420,0,1698454989065641641,IMU1_Frame,5838,1698454989065641641,,0.7401243820796332,-0.18636440437851437,-0.5761767451363277,-0.2924116382704186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005645,0.000845,0.00014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.346,-0.203,-9.895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5838,1698454989065641641,,0.4573,0.4878,-0.0594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1698454989094283096,0,1698454989090668201,IMU1_Frame,5839,1698454989090668201,,0.7348196325817342,-0.1922835527967064,-0.5807371548055698,-0.29293599970753503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00538,-0.003029,0.00301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.384,-0.238,-10.155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5839,1698454989090668201,,0.4548,0.4935,-0.0604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1698454989117867409,0,1698454989115776300,IMU1_Frame,5840,1698454989115776300,,0.731235423948013,-0.19581343446018215,-0.5837057666172734,-0.293665509834265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005548,-0.002856,0.00215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.283,-0.107,-10.282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5840,1698454989115776300,,0.4532,0.4898,-0.0552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1698454989142763621,0,1698454989140536546,IMU1_Frame,5841,1698454989140536546,,0.7267764243663942,-0.19998629254277941,-0.588389603183469,-0.29257338676952926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004509,-0.007312,0.00129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.341,-0.304,-10.378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5841,1698454989140536546,,0.453,0.486,-0.054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1698454989166948927,0,1698454989165661811,IMU1_Frame,5842,1698454989165661811,,0.7205625171554902,-0.20443399854602778,-0.5969423831852692,-0.28749989611496846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002624,-0.004417,0.00045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.278,-0.19,-10.485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5842,1698454989165661811,,0.4491,0.4917,-0.0545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1698454989192912704,0,1698454989190587043,IMU1_Frame,5843,1698454989190587043,,0.7167031783074111,-0.20587099225861355,-0.6040268276435047,-0.28125660923333573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006061,-0.007049,0.00122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.224,-0.375,-10.444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5843,1698454989190587043,,0.455,0.501,-0.0616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1698454989217715094,0,1698454989215466499,IMU1_Frame,5844,1698454989215466499,,0.7099044612628402,-0.20920343156049342,-0.6150607509156438,-0.27197399284768914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008599,-0.012041,-0.0011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07,-0.201,-10.585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5844,1698454989215466499,,0.446,0.4843,-0.0497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1698454989242970596,0,1698454989240445375,IMU1_Frame,5845,1698454989240445375,,0.7042778916776345,-0.21145533291772495,-0.6243566807970103,-0.2635489112459014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007284,-0.017477,-0.00261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.204,-0.326,-10.131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5845,1698454989240445375,,0.4506,0.4975,-0.0504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1698454989268118312,0,1698454989265684366,IMU1_Frame,5846,1698454989265684366,,0.6987473736490244,-0.21419355203280777,-0.6322524250644377,-0.2571577358087779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002263,-0.007417,0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.199,-0.117,-10.266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5846,1698454989265684366,,0.4505,0.4936,-0.0528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1698454989293338481,0,1698454989290542125,IMU1_Frame,5847,1698454989290542125,,0.6919364447024581,-0.21930645233023058,-0.6396270331312086,-0.25299386345644453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001089,-0.002039,-0.00205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.279,-0.313,-10.121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5847,1698454989290542125,,0.4489,0.4861,-0.051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1698454989318908222,0,1698454989315560340,IMU1_Frame,5848,1698454989315560340,,0.6899873182086533,-0.22112549913133953,-0.6412730576040818,-0.2525665851538133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002573,-0.000784,0.00032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.196,-0.182,-9.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5848,1698454989315560340,,0.4516,0.4861,-0.0522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1698454989342828976,0,1698454989340480804,IMU1_Frame,5849,1698454989340480804,,0.6870829149616939,-0.22390025584975248,-0.6436976316060072,-0.2518712021311169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000494,-0.000434,-0.00343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.158,-0.363,-10.089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5849,1698454989340480804,,0.4504,0.4899,-0.0504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1698454989366857251,0,1698454989365585803,IMU1_Frame,5850,1698454989365585803,,0.6890876224206041,-0.22255211533076125,-0.6415146478904018,-0.25315560655568403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000639,-0.000737,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.076,-0.234,-9.996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5850,1698454989365585803,,0.4487,0.4824,-0.0487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1698454989392390582,0,1698454989390574693,IMU1_Frame,5851,1698454989390574693,,0.690393535408745,-0.22191721245494528,-0.6398334194644931,-0.254406588787348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001451,0.008778,0.00221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.171,-0.218,-10.198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5851,1698454989390574693,,0.4531,0.488,-0.0517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1698454989417047570,0,1698454989415283203,IMU1_Frame,5852,1698454989415283203,,0.6905206523986482,-0.22159726801889196,-0.6399442980869215,-0.2540613602332039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000524,-0.001138,0.00207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.104,-0.196,-10.047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5852,1698454989415283203,,0.4505,0.4937,-0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1698454989443353344,0,1698454989440488815,IMU1_Frame,5853,1698454989440488815,,0.6917620578019522,-0.22046750392493325,-0.6388246919940592,-0.25448447496343124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000332,0.011048,0.00055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.111,-0.316,-10.097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5853,1698454989440488815,,0.4544,0.4841,-0.0535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1698454989467501062,0,1698454989465443134,IMU1_Frame,5854,1698454989465443134,,0.6935624656938519,-0.21894238342643657,-0.6370777862070677,-0.25527873636814574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002393,0.001224,0.00153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.139,-0.191,-9.939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5854,1698454989465443134,,0.4521,0.5012,-0.0522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1698454989492078789,0,1698454989490387916,IMU1_Frame,5855,1698454989490387916,,0.6940873412894619,-0.2184912388368628,-0.6364889800643866,-0.25570709702676575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001949,0.02109,0.00271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.153,-0.185,-10.285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5855,1698454989490387916,,0.4517,0.488,-0.0522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
